request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"ca2614ff-adf3-4f4c-86fd-271b3c3fe392",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,247906173875000,247906174913000,247906175011400
"4903ea39-1fd2-4ba1-ab4c-a3a56224fbe3",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,247906175949800,247906176921300,247906177008800
"af8c394c-ae0d-4c7a-8096-b3e4a00dd449",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,247906178119400,247906178971700,247906179054300
"f5907131-def8-4a45-9a1a-87b13bf1fa89",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,247906179841200,247906180724200,247906180812000
"320b26fb-b619-434e-a5ea-723df784cf6a",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,247906181749600,247906182721400,247906182824100
"19d2f38b-35d9-4616-9403-e68ff5d88d4e",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,247906183650900,247906184547400,247906184637300
"0d2cd6a3-cf56-4791-a7d4-e582c5826b7a",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,247906185424200,247906186374400,247906186461500
"4efdcf8d-34d2-46f5-8ef1-105839b0a4d4",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,247906187541300,247906188364100,247906188447900
"c30e7b3a-9c28-4ba4-a5a0-385905c78f2e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,247906189181600,247906190032200,247906190110600
"72f06217-6450-4e32-97f1-83464e3db03c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,247906191046500,247906191922800,247906192008800
"c4d46b42-44d4-4dda-8f51-92aba362cdf8",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,247906193016700,247906193938400,247906194025200
"dfc1f0ad-0cbd-4482-be12-ad5a1cae6664",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,247906194790600,247906195596900,247906195681500
"f0fcc723-a409-4c09-84a3-46404f38ce93",GET,/images/banner.png,,,200,image/png,,,247906196432100,247906197244100,247906197325300
"681a3498-5b61-47f2-913e-13506ba535c5",GET,/images/logo.png,,,200,image/png,,,247906198409700,247906199217000,247906199297100
"cb60070e-4d71-4cee-9779-2542a386f5d2",POST,/manager/leg/create,flightId=251,"flightId=251&aircraft=252&arrivalAirport=291&departureAirport=290&duration=&flightNumber=BBC1280&id=0&scheduledArrival=2026%2F07%2F02+00%3A00&scheduledDeparture=2025%2F03%2F01+00%3A00&status=ON_TIME&version=0",200,text/html;charset=utf-8,advertisement=672,,247906201275500,247906226740000,247906271091000
"93dc2198-f044-4bc8-873f-6d66e1468598",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,247906273536300,247906274655100,247906274748200
"94b6b486-55f2-47ee-8dec-d30f8444aa99",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,247906277185000,247906278112600,247906278206000
"6a5027b2-300f-44df-a3a1-489beced97b7",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,247906279257200,247906280174500,247906280262100
"10802151-8853-4b65-aa96-6e165d954e5e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,247906281189200,247906282019600,247906282108100
"0f3eb1c3-8c7d-413b-b0f0-a7614e9fef71",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,247906283127900,247906284007400,247906284094800
"7555811c-0658-49c6-a4c6-28f9c0ccfb52",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,247906284898800,247906285714100,247906285796000
"dfb8dd3f-2308-470f-88a1-f5b07347e251",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,247906286500500,247906287446100,247906287530000
"91595f9a-1c6c-4541-8d7e-5d8d434c4b02",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,247906288617400,247906289415700,247906289500100
"a1ab3a30-898e-4594-98bf-b4209e2c4d98",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,247906290205000,247906291079400,247906291160500
"d69003b4-2126-4a6e-b3ac-ebc9ad6c6b25",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,247906292156100,247906293096200,247906293183900
"635274d6-497e-430c-a257-598cc7f0c471",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,247906294485400,247906295348300,247906295427300
"490950ad-712e-4d90-bd31-70c01ec1a8cd",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,247906296165500,247906297003200,247906297088600
"fb7a2db8-5638-4d2b-97ad-f3f1fdbc6ae4",GET,/images/banner.png,,,200,image/png,,,247906297860000,247906298669700,247906298755200
"7c241a15-deef-40af-86dc-ff0b9a03cd3c",GET,/manager/leg/list,flightId=251,,200,text/html;charset=utf-8,"version%5B1%5D=0&departureAirport%5B0%5D=Lorem+ipsum+dolor+sit+ame&flight%5B1%5D=251&id%5B1%5D=353&scheduledDeparture%5B0%5D=2025%2F03%2F01+00%3A00&arrivalAirport%5B0%5D=L&id%5B0%5D=673&flight%5B0%5D=251&flightNumber%5B1%5D=BBC1654&scheduledDeparture%5B1%5D=2028%2F01%2F01+00%3A00&flightId=251&advertisement=670&arrivalAirport%5B1%5D=L&flightNumber%5B0%5D=BBC1280&departureAirport%5B1%5D=Lorem+ipsum+dolor+sit+ame&version%5B0%5D=0&flightDraftMode=true",,247906299819700,247906306491000,247906381727800
"684a4974-57c3-43d9-ac9f-f5cfa26c43e7",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,247906395383000,247906396321400,247906396416100
"0168e975-ed01-4c4b-b888-990741d249c3",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,247906397371600,247906398292100,247906398370700
"532ee499-0819-4b25-acfa-ee3216fb6536",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,247906399352500,247906400167200,247906400250700
"80fc0aef-28eb-484a-a13e-98d99549773e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,247906401083000,247906402004300,247906402094000
"62fb46f9-d5cd-495c-9708-768f1a35c47f",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,247906403623500,247906404784700,247906404896200
"c665a2fe-670e-42ce-a7de-c719d7b04fc4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,247906405904900,247906406802100,247906406880800
"72fc8350-d317-434f-9aac-d2787fe530c7",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,247906407722600,247906408655000,247906408740800
"9992ac7d-ca57-4302-8358-cdd03e6a2549",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,247906410099000,247906411006800,247906411096100
"08630209-60a1-4f0c-b046-794938dabc4a",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,247906411927300,247906412834000,247906412922000
"5744246b-8012-4bf9-bfcd-a1d4f6f0d9d7",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,247906414164200,247906415170100,247906415260500
"1393b11d-fce6-4fde-a25a-d22a22667479",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,247906416660000,247906417569200,247906417656900
"bb2b01a5-f17d-41ed-b8f7-bd045ba7489c",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,247906418573800,247906419417700,247906419502400
"2bfd5701-d4dc-45be-b793-be51e362ab94",GET,/images/banner.png,,,200,image/png,,,247906421665000,247906422679900,247906422821700
"15f2e0bc-1211-4b02-9d02-e549ef7575d5",GET,/images/logo.png,,,200,image/png,,,247906424224300,247906425133100,247906425230100
"7ccfe5de-918a-4238-8b29-1ce73b2a160f",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,247906427165500,247906428167900,247906428630500
